stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,location_type,parent_station,stop_timezone,level_id
A1023,1023,МАХАЛА ДЖЮЛНИЦИ,,42.76646423339844,23.243650436401367,0,,,
A1313,1313,ПЛ. СТОЧНА ГАРА,,42.70433044433594,23.33315658569336,0,,,
A2171,2171,УЛ. СВ.СВ. КИРИЛ И МЕТОДИЙ,,42.705020904541016,23.31137466430664,0,,,
A6402,6402,ПЛ. СВ. НЕДЕЛЯ,,42.69681167602539,23.32063102722168,0,,,
A0561,0561,ЕЛ. КАНТОН,,42.76237869262695,23.399568557739258,0,,,
A1651,1651,НАЧАЛО С. ГОЛЯНОВЦИ,,42.82588195800781,23.242414474487305,0,,,
A0188,0188,БЛ. 302 Ж.К. НАДЕЖДА-3,,42.73247146606445,23.287635803222656,0,,,
A0072,0072,АЛБЕНА - ПО ЖЕЛАНИЕ,,42.5629768371582,23.36345100402832,0,,,
A6546,6546,ПАРК МУЗЕЙ ВРАНА,,42.639530181884766,23.4394474029541,0,,,
A1050,1050,МЕТРОСТАНЦИЯ К. ВЕЛИЧКОВ,,42.701786041259766,23.297719955444336,0,,,
TB2784,2784,МБАЛ Вита,,42.65684127807617,23.32103157043457,0,,,
TM0621,0621,ГАРА ЗАХАРНА ФАБРИКА,,42.71125030517578,23.289098739624023,0,,,
A0920,0920,УЛ. ЧЕПИНСКО ШОСЕ,,42.723541259765625,23.36971092224121,0,,,
A2200,2200,УЛ. ТЕМЕНУГА - ПО ЖЕЛАНИЕ,,42.8267822265625,23.35342025756836,0,,,
A6466,6466,САТИРИЧЕН ТЕАТЪР,,42.69285583496094,23.326444625854492,0,,,
TM0632,0632,Ж.К. КРАСНА ПОЛЯНА,,42.69104766845703,23.2788028717041,0,,,
A1600,1600,СПИ ПРОФ. П. МУТАФЧИЕВ,,42.70777893066406,23.413469314575195,0,,,
A2419,2419,БУЛ. ЦАРИЦА ЙОАНА,,42.711402893066406,23.271392822265625,0,,,
A0743,0743,СОФАРМА АД,,42.736148834228516,23.31734275817871,0,,,
A1158,1158,УЛ. ГЮЕШЕВО,,42.6911735534668,23.295913696289062,0,,,
A6109,6109,ХОТЕЛ ХЕМУС,,42.67826461791992,23.32088851928711,0,,,
A2343,2343,ЦЕНТЪР ПО ХИГИЕНА,,42.68182373046875,23.301485061645508,0,,,
A0327,0327,БУЛ. К. ВЕЛИЧКОВ,,42.700439453125,23.296985626220703,0,,,
A1736,1736,ПГ ПО ДИЗАЙН ЕЛИСАВЕТА ВАЗОВА,,42.68056869506836,23.306819915771484,0,,,
M6,6,ОПЪЛЧЕНСКА,,42.699806213378906,23.310466766357422,0,,,
A2561,2561,СПЗ МОДЕРНО ПРЕДГРАДИЕ,,42.736061096191406,23.265474319458008,0,,,
A1300,1300,ПЛ. РУСКИ ПАМЕТНИК,,42.693092346191406,23.310029983520508,0,,,
A2225,2225,УЛ. УЧЕНИЧЕСКА,,42.712337493896484,23.150556564331055,0,,,
A6096,6096,Ж.К. ХИПОДРУМА,,42.68302536010742,23.292755126953125,0,,,
A0022,0022,ОНКОЛОГИЧЕН ДИСПАНСЕР,,42.654884338378906,23.37017822265625,0,,,
A0055,0055,АВТОСТАНЦИЯ ДЪРВЕНИЦА,,42.6524543762207,23.360380172729492,0,,,
A1820,1820,УЛ. АЛЕКСАНДЪР ЖЕНДОВ,,42.677330017089844,23.355905532836914,0,,,
A2544,2544,УЛ. ЛЕСНОВСКА РЕКА,,42.78091812133789,23.39232063293457,0,,,
TB2063,2063,УЛ. НИШАВА,,42.66931915283203,23.30360984802246,0,,,
A1389,1389,УЛ. ВЕНЕРА,,42.694366455078125,23.148040771484375,0,,,
TM2075,2075,УЛ. ОДРИН,,42.699440002441406,23.303890228271484,0,,,
A1062,1062,МЕТРОСТАНЦИЯ СЛИВНИЦА,,42.72743606567383,23.262737274169922,0,,,
A0641,0641,Ж.К. КРАСНО СЕЛО,,42.6794319152832,23.28388786315918,0,,,
A1847,1847,УЛ. БОЯН МАГЕСНИК,,42.694053649902344,23.36653709411621,0,,,
TM1490,1490,РУМЪНСКО ПОСОЛСТВО,,42.68539047241211,23.35091209411621,0,,,
A0572,0572,МЕСТНОСТ ЕЛИТЕ,,42.60737609863281,23.17698860168457,0,,,
M204,204,ХАН КУБРАТ,,42.7224235534668,23.307050704956055,0,,,
A6655,6655,УЛ. 4 - ВРЕМЕННА,,42.740692138671875,23.26782989501953,0,,,
A6721,6721,ОДЗ - временна,,42.70623779296875,23.386093139648438,0,,,
A6038,6038,МЕТРОСТАНЦИЯ ОВЧА КУПЕЛ,,42.682159423828125,23.270627975463867,0,,,
TB1320,1320,ПЛ. СТОЧНА ГАРА,,42.705257415771484,23.331485748291016,0,,,
A6658,6658,УЛ. ОБЕЛСКИ МОГИЛИ - ВРЕМЕННА,,42.74251174926758,23.274017333984375,0,,,
TB0444,0444,УМБАЛ СВ. ЕКАТЕРИНА,,42.685577392578125,23.312036514282227,0,,,
A2718,2718,ВИЛИТЕ,,42.65338897705078,23.19793128967285,0,,,
A2167,2167,УЛ. ЛУИ ПАСТЬОР,,42.720306396484375,23.273714065551758,0,,,
A6564,6564,БУЛ. БЪЛГАРИЯ,,42.66575241088867,23.286731719970703,0,,,
TM6100,6100,ЖП. ПРЕЛЕЗ,,42.7021484375,23.284902572631836,0,,,
TM0359,0359,НАДЛЕЗ НАДЕЖДА,,42.714168548583984,23.30779266357422,0,,,
A1994,1994,УЛ. КЛОКОТНИЦА,,42.70862579345703,23.3182373046875,0,,,
A1762,1762,ТПК ХЕМУС,,42.734195709228516,23.327978134155273,0,,,
A1411,1411,28-МИ ПОЩЕНСКИ КЛОН,,42.66395568847656,23.411691665649414,0,,,
A2323,2323,ХОТЕЛ ГОРНА БАНЯ,,42.67665481567383,23.238582611083984,0,,,
A1907,1907,УЛ. Г. БЕНКОВСКИ,,42.75877380371094,23.205602645874023,0,,,
A6088,6088,УЛ. Т. КАБЛЕШКОВ,,42.669769287109375,23.276325225830078,0,,,
A0906,0906,КВ. ТРЕБИЧ - ПО ЖЕЛАНИЕ,,42.77536392211914,23.315528869628906,0,,,
A1984,1984,УЛ. КАП. Д. СПИСАРЕВСКИ,,42.66740417480469,23.385583877563477,0,,,
A2099,2099,УЛ. ОСВОБОЖДЕНИЕ,,42.694454193115234,23.292652130126953,0,,,
TM2582,2582,УЛ. ИСКЪРСКО ШОСЕ,,42.662750244140625,23.411788940429688,0,,,
TM0272,0272,БУЛ. АКАД. ИВ. ГЕШОВ,,42.679588317871094,23.30355453491211,0,,,
A0424,0424,УЛ. ГЕРЕНА,,42.62569808959961,23.318344116210938,0,,,
A1372,1372,ПО ЖЕЛАНИЕ,,42.55497360229492,23.36444854736328,0,,,
A6121,6121,ТЕХНИЧЕСКИ УНИВЕРСИТЕТ,,42.65557861328125,23.354022979736328,0,,,
A1555,1555,СЕЛО НЕГОВАН,,42.769100189208984,23.404972076416016,0,,,
TB0275,0275,БУЛ. АКАД. ИВ. ГЕШОВ,,42.67925262451172,23.30118179321289,0,,,
A0623,0623,Ж.К. ИВАН ВАЗОВ,,42.67700958251953,23.30331802368164,0,,,
A2347,2347,ЦЕНТЪР КВ.ФИЛИПОВЦИ,,42.719635009765625,23.222230911254883,0,,,
TB1400,1400,ПОСОЛСТВАТА,,42.65272521972656,23.36771583557129,0,,,
A0444,0444,УМБАЛ СВ. ЕКАТЕРИНА,,42.685577392578125,23.312036514282227,0,,,
A1692,1692,УНСС,,42.65184783935547,23.34872817993164,0,,,
A2706,2706,ГАРА ГОРНА БАНЯ,,42.673728942871094,23.240177154541016,0,,,
TB1282,1282,Пл. Македония,,42.693824768066406,23.315004348754883,0,,,
TB2327,2327,ХОТЕЛ ПЛИСКА,,42.67555618286133,23.3588924407959,0,,,
A6467,6467,СЪДЕБНА ПАЛАТА,,42.69508361816406,23.320026397705078,0,,,
TB1862,1862,УЛ. ВАСИЛ КЪНЧЕВ,,42.70500564575195,23.357606887817383,0,,,
TM0634,0634,Ж.К. КРАСНА ПОЛЯНА,,42.69068908691406,23.278396606445312,0,,,
A2063,2063,УЛ. НИШАВА,,42.66931915283203,23.30360984802246,0,,,
A2838,2838,КВ. СИМЕОНОВО,,42.61206817626953,23.338926315307617,0,,,
A1031,1031,УЛ. МОНТЕВИДЕО,,42.695411682128906,23.252538681030273,0,,,
A1493,1493,РУСКО ПОСОЛСТВО,,42.67298126220703,23.347749710083008,0,,,
A2802,2802,МАНАСТИР СВ. АПОСТОЛИ ПЕТЪР И ПАВЕЛ,,42.62737274169922,23.512752532958984,0,,,
A0626,0626,Ж.К. ИВАН ВАЗОВ,,42.67524719238281,23.30354118347168,0,,,
A1296,1296,ПЛ. РУСКИ ПАМЕТНИК,,42.69155502319336,23.3111515045166,0,,,
A1054,1054,МЕТРОСТАНЦИЯ ЛЮЛИН,,42.71837615966797,23.2570743560791,0,,,
A1585,1585,СЕРВИЗ ПОЛМО,,42.72867965698242,23.34422492980957,0,,,
A1374,1374,В.З. МАЛИНОВА ДОЛИНА,,42.62412643432617,23.361520767211914,0,,,
TM2475,2475,КВ. ТРИЪГЪЛНИКА,,42.719730377197266,23.309375762939453,0,,,
A1286,1286,ПЛ. МЕГДАНА,,42.82197570800781,23.283123016357422,0,,,
A1931,1931,УЛ. ДОБРОТИЧ,,42.69348907470703,23.2822322845459,0,,,
A2738,2738,В.З. ПОДГУМЕР - ПО ЖЕЛАНИЕ,,42.80960464477539,23.4046573638916,0,,,
A1430,1430,РАЗКЛОНА ЗА С. ГУРМАЗОВО - ПО ЖЕЛАНИЕ,,42.72693634033203,23.21620750427246,0,,,
A6219,6219,УЛ. РЕПУБЛИКА,,42.72346496582031,23.3039608001709,0,,,
A2289,2289,СЕЛСКОСТОПАНСКА АКАДЕМИЯ,,42.697017669677734,23.265596389770508,0,,,
A1497,1497,САМОКОВСКО ШОСЕ,,42.63555908203125,23.407093048095703,0,,,
A1183,1183,ОКОЛОВРЪСТЕН ПЪТ,,42.633636474609375,23.44341278076172,0,,,
A1551,1551,СЕЛО МРАМОР,,42.785831451416016,23.273603439331055,0,,,
TM0541,0541,МОДНА КЪЩА АГРЕСИЯ,,42.726966857910156,23.312509536743164,0,,,
TM2078,2078,УЛ. ОДРИН,,42.70211410522461,23.30506706237793,0,,,
TB0209,0209,БЛ. 41 Ж.К. МЛАДОСТ-1,,42.656585693359375,23.376258850097656,0,,,
A2429,2429,УЛ. ХРИСТО СИЛЯНОВ,,42.73172378540039,23.29672622680664,0,,,
TM2001,2001,УЛ. КОЗЛОДУЙ,,42.70699691772461,23.324560165405273,0,,,
A2172,2172,УЛ. СИНЧЕЦ,,42.60640335083008,23.47003173828125,0,,,
A6321,6321,УЛ. ЖЕЛЕЗОПЪТНА,,42.722469329833984,23.343050003051758,0,,,
TB2096,2096,УЛ. ОРЯХОВО,,42.71097183227539,23.2919921875,0,,,
A2787,2787,УЛ. СОЧИ,,42.70932388305664,23.1339054107666,0,,,
A0497,0497,ГОРУБЛЯНСКО ХАНЧЕ,,42.63810729980469,23.411516189575195,0,,,
A2754,2754,БЛ. 458 Ж.К. МЛАДОСТ 4,,42.63453674316406,23.372892379760742,0,,,
A6378,6378,МЕТРОСТАНЦИЯ БИЗНЕС ПАРК,,42.63008117675781,23.374235153198242,0,,,
A6227,6227,Ж.К. ИВАН ВАЗОВ,,42.67600631713867,23.309598922729492,0,,,
TB2114,2114,УЛ. ПИРОТСКА,,42.70181655883789,23.310697555541992,0,,,
A0029,0029,36-ТИ ПОЩЕНСКИ КЛОН,,42.720664978027344,23.25278091430664,0,,,
A0361,0361,МЕТРОСТАНЦИЯ МИЗИЯ,,42.68308639526367,23.256093978881836,0,,,
A0635,0635,Ж.К. КРАСНА ПОЛЯНА,,42.69073486328125,23.278060913085938,0,,,
A1106,1106,МОТЕЛ БОЖУР,,42.746826171875,23.22587013244629,0,,,
A2080,2080,УЛ. ОПЪЛЧЕНСКА,,42.713417053222656,23.315715789794922,0,,,
A1122,1122,УЛ. МИНЗУХАР,,42.8150634765625,23.25316047668457,0,,,
A0791,0791,КАНТОНА,,42.487422943115234,23.383398056030273,0,,,
A1821,1821,УЛ. АЛЕКО КОНСТАНТИНОВ,,42.69635009765625,23.34926414489746,0,,,
A2524,2524,78-МО СОУ БАНКЯ,,42.711700439453125,23.140756607055664,0,,,
A0204,0204,БЛ. 39 Ж.К. ГОРУБЛЯНЕ,,42.63423156738281,23.3992862701416,0,,,
A0902,0902,УЛ. ЙОСИФ ЩРОСМАЙЕР,,42.711509704589844,23.30014991760254,0,,,
A1513,1513,СЕЛО БИСТРИЦА,,42.58633041381836,23.359813690185547,0,,,
A1793,1793,УЛ. 2,,42.742889404296875,23.27301025390625,0,,,
A2105,2105,УЛ. ОХРИД,,42.70874786376953,23.31317138671875,0,,,
A0785,0785,УЛ. ДРУЖБА,,42.77404022216797,23.246883392333984,0,,,
M205,205,МАРИЯ ЛУИЗА,,42.71417999267578,23.313011169433594,0,,,
A0586,0586,Ж.К. БЪКСТОН,,42.65867233276367,23.27248191833496,0,,,
A0837,0837,КВ. ДРАГАЛЕВЦИ,,42.62874221801758,23.309471130371094,0,,,
A0052,0052,АВТОСТАНЦИЯ ГЕО МИЛЕВ,,42.67805862426758,23.37044334411621,0,,,
A0422,0422,УЛ. ЗЛАТЕН ВЕК,,42.62269973754883,23.3327693939209,0,,,
A6212,6212,Временна Ул. 24-та,,42.59907531738281,23.17135238647461,0,,,
A1116,1116,НАЦИОНАЛНА ОПЕРА,,42.69830322265625,23.33062744140625,0,,,
A6035,6035,АВТОСТАНЦИЯ КНЯЖЕВО,,42.65900421142578,23.241758346557617,0,,,
TB1936,1936,УЛ. ДОЙРАН,,42.678348541259766,23.29070472717285,0,,,
A1012,1012,Ж.К. ДЪРВЕНИЦА,,42.65036392211914,23.35788345336914,0,,,
A2734,2734,УЛ. 746 - ПО ЖЕЛАНИЕ,,42.69535827636719,23.255144119262695,0,,,
A2256,2256,УЛ. ЦВЕТНА ГРАДИНА,,42.633888244628906,23.409154891967773,0,,,
TM0540,0540,МОДНА КЪЩА АГРЕСИЯ,,42.72724151611328,23.312536239624023,0,,,
TM2337,2337,ЦЕНТРАЛНИ ХАЛИ,,42.70038604736328,23.322467803955078,0,,,
A6216,6216,ОБЩИНА ВРЪБНИЦА,,42.73094177246094,23.286699295043945,0,,,
A2230,2230,УЛ. ХАН АСПАРУХ,,42.625267028808594,23.408388137817383,0,,,
TB0871,0871,КВ. ОБЕЛЯ,,42.74270248413086,23.26567840576172,0,,,
A0166,0166,143-ТО ОУ,,42.70213317871094,23.355262756347656,0,,,
TM0848,0848,КВ. ИЛИЯНЦИ,,42.753536224365234,23.320730209350586,0,,,
TB0612,0612,Ж.К. ДРУЖБА-2,,42.6397590637207,23.416288375854492,0,,,
A1851,1851,УЛ. БЪДЕЩЕ - ПО ЖЕЛАНИЕ,,42.81028747558594,23.350595474243164,0,,,
A2195,2195,УЛ. СУЛТАН ТЕПЕ,,42.69156265258789,23.351423263549805,0,,,
A6472,6472,УЛ. МИТРОПОЛИТ КИРИЛ ВИДИНСКИ,,42.68132400512695,23.33568000793457,0,,,
A1972,1972,УЛ. КАЛИМАНЦИ,,42.69083786010742,23.354501724243164,0,,,
TB2100,2100,УЛ. ОСТРОВО,,42.70427322387695,23.352474212646484,0,,,
A0646,0646,Ж.К. ЛЕВСКИ Г,,42.71211242675781,23.388059616088867,0,,,
A0829,0829,КВ. ГОРНА БАНЯ,,42.675716400146484,23.228605270385742,0,,,
A6493,6493,УЛ. ИНЖ. ГЕОРГИ БЕЛОВ,,42.63677215576172,23.400224685668945,0,,,
A1538,1538,СЕЛО КАЗИЧЕНЕ,,42.662353515625,23.46463966369629,0,,,
A6485,6485,УЛ. ПРОФ. ИВАН ГЕОРГОВ,,42.724884033203125,23.321800231933594,0,,,
TM2197,2197,БЛ. 13 Ж.К.ЗАПАДЕН ПАРК,,42.701873779296875,23.281713485717773,0,,,
A0983,0983,УЛ. ВРАЧАНСКА,,42.77196502685547,23.40080451965332,0,,,
A1436,1436,РАБОТИЛНИЦАТА,,42.69781494140625,23.44379997253418,0,,,
A6407,6407,МЕТРОСТАНЦИЯ ОПЪЛЧЕНСКА,,42.70011520385742,23.30951690673828,0,,,
A0001,0001,102-РО ОУ,,42.73645782470703,23.304353713989258,0,,,
A0057,0057,АВТОСТАНЦИЯ ИЗТОК,,42.703914642333984,23.386993408203125,0,,,
TB2280,2280,61-ВО ОУ,,42.737953186035156,23.2902889251709,0,,,
A6084,6084,БУЛ. ИНЖ. ИВАН ИВАНОВ,,42.70431900024414,23.30368423461914,0,,,
A1169,1169,ОКОЛОВРЪСТЕН ПЪТ,,42.71812057495117,23.23228645324707,0,,,
A2701,2701,ГОРСКИ ДОМ,,42.59467697143555,23.310914993286133,0,,,
A1253,1253,ЗАПАДЕН ПАРК,,42.71498489379883,23.284032821655273,0,,,
A1463,1463,Р-Т АЛЕКСАНДРИЯ,,42.68517303466797,23.402315139770508,0,,,
A0195,0195,БЛ. 35 Ж.К. ЗАХАРНА ФАБРИКА,,42.716896057128906,23.2867431640625,0,,,
A1325,1325,ХОТЕЛ ХЕМУС,,42.67835235595703,23.32060432434082,0,,,
A6277,6277,УЛ. КОСТЕНСКИ ВОДОПАД,,42.66118621826172,23.29561424255371,0,,,
A1914,1914,УЛ. ГРАФ ИГНАТИЕВ,,42.68640899658203,23.330028533935547,0,,,
A0940,0940,КМЕТСТВО КАЗИЧЕНЕ,,42.65973663330078,23.464801788330078,0,,,
A6358,6358,УЛ.БЪЛГАРСКИ ВОИН,,42.7187614440918,23.22335433959961,0,,,
A0819,0819,КВ. ВИДНИТЕ,,42.658729553222656,23.458189010620117,0,,,
A2835,2835,РАЗКЛОНА ЗА С. ГЕРМАН,,42.62204360961914,23.419588088989258,0,,,
TB2313,2313,ХЛЕБОЗАВОДА,,42.660343170166016,23.320716857910156,0,,,
A2243,2243,УЛ. ЦАР БОРИС ІІІ,,42.654327392578125,23.464881896972656,0,,,
A0069,0069,НБУ,,42.67768859863281,23.25383949279785,0,,,
TB0773,0773,УЛ. КАЛОЯНОВО,,42.67015838623047,23.25714111328125,0,,,
A1572,1572,СЕМИНАРИЯТА,,42.676116943359375,23.333248138427734,0,,,
A2657,2657,В.З. БУНКЕРА-ПО ЖЕЛАНИЕ,,42.609249114990234,23.366392135620117,0,,,
A2201,2201,УЛ. ЦАРИБРОДСКА,,42.714542388916016,23.14103889465332,0,,,
TB0017,0017,20-ТИ ДКЦ,,42.67097854614258,23.282360076904297,0,,,
TM1838,1838,УЛ. БЕЛИ ДУНАВ,,42.73319625854492,23.28839874267578,0,,,
A0267,0267,БОЯНСКО ХАНЧЕ,,42.64657211303711,23.267122268676758,0,,,
TM2056,2056,УЛ. НАРОДНО ХОРО,,42.680564880371094,23.269189834594727,0,,,
A6496,6496,Пл. Независимост,,42.69768142700195,23.325117111206055,0,,,
A0748,0748,ЗООПАРКА,,42.65929412841797,23.334741592407227,0,,,
TB1251,1251,ЗАПАДЕН ПАРК,,42.714881896972656,23.283676147460938,0,,,
A2194,2194,УЛ. СУЛТАН ТЕПЕ,,42.691978454589844,23.35131072998047,0,,,
A1098,1098,МОСТА НА Р. ИСКЪР,,42.70909881591797,23.418359756469727,0,,,
A2409,2409,ХИПЕРМАРКЕТ ПРАКТИКЕР,,42.64117431640625,23.409875869750977,0,,,
TB2102,2102,УЛ. ОХРИД,,42.70848083496094,23.312498092651367,0,,,
TB6008,6008,УЛ. ПОДП. КАЛИТИН,,42.711116790771484,23.310035705566406,0,,,
SUSt,,"Софийски Университет ""Св. Климент Охридски""",,42.692222595214844,23.334644317626953,1,,,
SU_B1,,,,42.69242858886719,23.33470916748047,4,M8,,-2
SU_B4,,,,42.69242858886719,23.334609985351562,4,M8,,-2
SU_B2,,,,42.692100524902344,23.334930419921875,4,M8,,-2
SU_B5,,,,42.692081451416016,23.334840774536133,4,M8,,-2
SU_B3,,,,42.69184112548828,23.33510971069336,4,M8,,-2
SU_B6,,,,42.69181823730469,23.335020065307617,4,M8,,-2
SU_E1,,бул. Васил Левски,,42.692527770996094,23.33440589904785,2,SUSt,,0
SU_E2,,пл. Народно събрание,,42.69291687011719,23.33407974243164,2,SUSt,,0
SU_E3,,пл. Народно събрание,,42.6932373046875,23.333843231201172,2,SUSt,,0
SU_E4,,Св. Александър Невски,,42.69348907470703,23.33409881591797,2,SUSt,,0
SU_E5,,"СУ ""Св. Климент Охридски""",,42.692970275878906,23.334766387939453,2,SUSt,,0
SU_E6,,бул. Цар Освободител,,42.692562103271484,23.334789276123047,2,SUSt,,0
SU_E7,,Княжеска градина,,42.69157028198242,23.3358097076416,2,SUSt,,0
SU_N1,,,,42.692588806152344,23.334392547607422,3,SUSt,,-1
SU_N2,,,,42.69304275512695,23.334123611450195,3,SUSt,,-1
SU_N3,,,,42.69312286376953,23.33405303955078,3,SUSt,,-1
SU_N4,,,,42.693382263183594,23.334157943725586,3,SUSt,,-1
SU_N5,,,,42.69304275512695,23.334548950195312,3,SUSt,,-1
SU_N6,,,,42.692691802978516,23.33458137512207,3,SUSt,,-1
SU_N7,,,,42.69272994995117,23.334449768066406,3,SUSt,,-1
SU_N8,,,,42.692588806152344,23.33453941345215,3,SUSt,,-1
SU_N9,,,,42.69248962402344,23.334609985351562,3,SUSt,,-2
SU_N10,,,,42.691768646240234,23.33510971069336,3,SUSt,,-2
SU_N11,,,,42.6916618347168,23.335180282592773,3,SUSt,,-1
SU_N12,,,,42.6916618347168,23.335460662841797,3,SUSt,,-1
SU_N13,,,,42.69158935546875,23.335559844970703,3,SUSt,,-1
SU_N14,,,,42.69166946411133,23.33555030822754,3,SUSt,,-1
OMSt,,Орлов мост,,42.69057083129883,23.336179733276367,1,,,
OM_B1,,,,42.69063186645508,23.3364200592041,4,M308,,-3
OM_B2,,,,42.690608978271484,23.33629035949707,4,M308,,-3
OM_B3,,,,42.69060134887695,23.336139678955078,4,M308,,-3
OM_B4,,,,42.69057083129883,23.336469650268555,4,M308,,-3
OM_B5,,,,42.6905517578125,23.336299896240234,4,M308,,-3
OM_B6,,,,42.690521240234375,23.3360595703125,4,M308,,-3
OM_E1,,Княжеска градина,,42.690738677978516,23.336610794067383,2,OMSt,,0
OM_E2,,ул. Сан Стефано,,42.69112014770508,23.337310791015625,2,OMSt,,0
OM_E3,,пл. Орлов мост,,42.69091033935547,23.33724021911621,2,OMSt,,0
OM_E4,,пл. Орлов мост,,42.69063186645508,23.33687973022461,2,OMSt,,0
OM_E5,,Царевецъ,,42.690433502197266,23.338016510009766,2,OMSt,,0
OM_E6,,ул. Иван Асен II,,42.690635681152344,23.338247299194336,2,OMSt,,0
OM_E7,,езеро Ариана,,42.689876556396484,23.338008880615234,2,OMSt,,0
OM_N1,,,,42.69068145751953,23.336620330810547,3,OMSt,,-1
OM_N2,,,,42.69070816040039,23.336639404296875,3,OMSt,,-1
OM_N3,,,,42.691078186035156,23.33721923828125,3,OMSt,,-1
OM_N4,,,,42.69097137451172,23.337169647216797,3,OMSt,,-1
OM_N5,,,,42.69070816040039,23.336769104003906,3,OMSt,,-1
OM_N6,,,,42.690670013427734,23.336580276489258,3,OMSt,,-1
OM_N7,,,,42.69068908691406,23.336580276489258,3,OMSt,,-1
OM_N8,,,,42.69071960449219,23.336549758911133,3,OMSt,,-1
OM_N9,,,,42.69078063964844,23.336490631103516,3,OMSt,,-1
OM_N10,,,,42.690608978271484,23.336490631103516,3,OMSt,,-1
OM_N11,,,,42.69063186645508,23.3364200592041,3,OMSt,,-1
A2102,2102,УЛ. ОХРИД,,42.70848083496094,23.312498092651367,0,,,
A0323,0323,БУЛ. КНЯГИНЯ МАРИЯ ЛУИЗА,,42.712181091308594,23.314926147460938,0,,,
TB1345,1345,ПК СПАРТАК,,42.67555618286133,23.315404891967773,0,,,
TB0323,0323,БУЛ. КНЯГИНЯ МАРИЯ ЛУИЗА,,42.712181091308594,23.314926147460938,0,,,
A0228,0228,БЛ. 505 Ж.К. ОВЧА КУПЕЛ-1,,42.68567657470703,23.25556182861328,0,,,
A0860,0860,ЮЖЕН ПАРК,,42.6601448059082,23.305557250976562,0,,,
A1179,1179,ОКОЛОВРЪСТЕН ПЪТ,,42.65940475463867,23.26471710205078,0,,,
A0438,0438,КРАЯ С. МРАМОР,,42.788761138916016,23.272480010986328,0,,,
TB2089,2089,УЛ. ОРЕХОВА ГОРА,,42.66954803466797,23.297460556030273,0,,,
A2165,2165,УЛ. РОЯК,,42.71232604980469,23.34367561340332,0,,,
A6293,6293,Бул. Ген. Суворов - временна,,42.663307189941406,23.272249221801758,0,,,
A1834,1834,УЛ. БАЕВИЦА - ПО ЖЕЛАНИЕ,,42.64912414550781,23.256505966186523,0,,,
OM_N23,,,,42.689971923828125,23.33795928955078,3,OMSt,,-1
OM_N24,,,,42.6905403137207,23.33827018737793,3,OMSt,,-1
TB0184,0184,БЛ. 3 Ж.К. ДРУЖБА-1,,42.66498565673828,23.390785217285156,0,,,
TB0938,0938,ЦЕНТЪРА КВ. ИЛИЯНЦИ - ПО ЖЕЛАНИЕ,,42.75156021118164,23.31865882873535,0,,,
TB0392,0392,БУЛ. ЦАР БОРИС ІІІ,,42.68741989135742,23.30116844177246,0,,,
A0719,0719,НУ ЗА ТАНЦОВО ИЗКУСТВО,,42.67835998535156,23.365827560424805,0,,,
TB0719,0719,НУ ЗА ТАНЦОВО ИЗКУСТВО,,42.67835998535156,23.365827560424805,0,,,
TM0625,0625,Ж.К. ИВАН ВАЗОВ,,42.676734924316406,23.30478286743164,0,,,
TM0108,0108,БЛ. 539 Ж.К.ЛЮЛИН-5,,42.71101760864258,23.242530822753906,0,,,
TM0929,0929,ЧИТАЛИЩЕ Д-Р П. БЕРОН,,42.676246643066406,23.308765411376953,0,,,
TM0758,0758,УМБАЛСМ ПИРОГОВ,,42.69019317626953,23.306625366210938,0,,,
TB1901,1901,УЛ. ГЕН. НИКОЛА ЖЕКОВ,,42.73411178588867,23.308618545532227,0,,,
A2251,2251,УЛ. ЦАР СИМЕОН,,42.705162048339844,23.29823112487793,0,,,
A2081,2081,УЛ. ОПЪЛЧЕНСКА,,42.706031799316406,23.312990188598633,0,,,
TB2352,2352,ТЕХНИЧЕСКА БИБЛИОТЕКА,,42.6642951965332,23.359527587890625,0,,,
TB2081,2081,Ул. Опълченска,,42.706031799316406,23.312990188598633,0,,,
TB2623,2623,В.З. МАЛИНОВА ДОЛИНА,,42.62369155883789,23.362010955810547,0,,,
TB0761,0761,НСБАЛ ПО ОНКОЛОГИЯ,,42.66249084472656,23.358625411987305,0,,,
A0184,0184,БЛ. 3 Ж.К. ДРУЖБА-1,,42.66498565673828,23.390785217285156,0,,,
TB1807,1807,Ул. 6-ти септември,,42.684322357177734,23.325929641723633,0,,,
TB0867,0867,КВ. МАНАСТИРСКИ ЛИВАДИ,,42.653282165527344,23.294391632080078,0,,,
A1194,1194,УМБАЛ СВ. АННА,,42.66264724731445,23.37643814086914,0,,,
TB1194,1194,УМБАЛ СВ. АННА,,42.66264724731445,23.37643814086914,0,,,
TB6408,6408,МЕТРОСТАНЦИЯ ОПЪЛЧЕНСКА,,42.69972610473633,23.310678482055664,0,,,
A6734,6734,ВИЛИТЕ - ВРЕМЕННА,,42.62689208984375,23.318822860717773,0,,,
A2607,2607,УЛ. НАРОДЕН ГЕРОЙ,,42.67434310913086,23.258752822875977,0,,,
TB0494,0494,РЕПУБЛИКАНСКИ НЕВРОДИСПАНСЕР,,42.66660690307617,23.364290237426758,0,,,
A0398,0398,БУЛ. ЧЕРНИ ВРЪХ,,42.683067321777344,23.322147369384766,0,,,
